t,link_count,changed,add_edges,del_edges
17913,596,0,0,0
17914,596,0,0,0
17915,596,0,0,0
17916,596,0,0,0
17917,596,0,0,0
17918,596,0,0,0
17919,596,0,0,0
17920,596,0,0,0
17921,596,0,0,0
17922,596,0,0,0
17923,596,0,0,0
17924,596,0,0,0
17925,596,0,0,0
17926,596,0,0,0
17927,596,0,0,0
17928,596,0,0,0
17929,596,0,0,0
17930,596,0,0,0
17931,596,0,0,0
17932,596,0,0,0
17933,596,0,0,0
17934,596,0,0,0
17935,596,0,0,0
17936,596,0,0,0
17937,596,0,0,0
17938,596,0,0,0
17939,596,0,0,0
17940,596,0,0,0
17941,596,0,0,0
17942,596,0,0,0
17943,596,0,0,0
17944,597,1,1,0
17945,597,0,0,0
17946,597,0,0,0
17947,597,0,0,0
17948,597,0,0,0
17949,597,0,0,0
17950,597,0,0,0
17951,597,0,0,0
17952,597,0,0,0
17953,597,0,0,0
17954,597,0,0,0
17955,597,0,0,0
17956,597,0,0,0
17957,597,0,0,0
17958,597,0,0,0
17959,597,0,0,0
17960,597,0,0,0
17961,597,0,0,0
17962,597,0,0,0
17963,597,0,0,0
17964,597,0,0,0
17965,597,0,0,0
17966,597,0,0,0
17967,597,0,0,0
17968,597,0,0,0
17969,597,0,0,0
17970,597,0,0,0
17971,597,0,0,0
17972,597,0,0,0
17973,597,0,0,0
17974,597,0,0,0
17975,597,0,0,0
17976,597,0,0,0
17977,597,0,0,0
17978,597,0,0,0
17979,597,0,0,0
17980,597,0,0,0
17981,597,0,0,0
17982,597,0,0,0
17983,597,0,0,0
17984,597,0,0,0
17985,597,0,0,0
17986,597,0,0,0
17987,597,0,0,0
17988,597,0,0,0
17989,597,0,0,0
17990,597,0,0,0
17991,597,0,0,0
17992,597,0,0,0
17993,597,0,0,0
17994,597,0,0,0
17995,597,0,0,0
17996,597,0,0,0
17997,597,0,0,0
17998,597,0,0,0
17999,597,0,0,0
18000,597,0,0,0
18001,597,0,0,0
18002,597,0,0,0
18003,597,0,0,0
18004,597,0,0,0
18005,575,1,0,22
18006,575,0,0,0
18007,575,0,0,0
18008,575,0,0,0
18009,575,0,0,0
18010,575,0,0,0
18011,575,0,0,0
18012,575,0,0,0
18013,575,0,0,0
18014,575,0,0,0
18015,575,0,0,0
18016,575,0,0,0
18017,575,0,0,0
18018,575,0,0,0
18019,575,0,0,0
18020,575,0,0,0
18021,575,0,0,0
18022,575,0,0,0
18023,575,0,0,0
18024,575,0,0,0
18025,575,0,0,0
18026,575,0,0,0
18027,575,0,0,0
18028,575,0,0,0
18029,575,0,0,0
18030,575,0,0,0
18031,575,0,0,0
18032,575,0,0,0
18033,575,0,0,0
18034,575,0,0,0
18035,575,0,0,0
18036,575,0,0,0
18037,575,0,0,0
18038,575,0,0,0
18039,575,0,0,0
18040,575,0,0,0
18041,575,0,0,0
18042,575,0,0,0
18043,575,0,0,0
18044,575,0,0,0
18045,575,0,0,0
18046,575,0,0,0
18047,575,0,0,0
18048,575,0,0,0
18049,575,0,0,0
18050,575,0,0,0
18051,575,0,0,0
18052,575,0,0,0
18053,575,0,0,0
18054,575,0,0,0
18055,575,0,0,0
18056,575,0,0,0
18057,575,0,0,0
18058,575,0,0,0
18059,575,0,0,0
18060,575,0,0,0
18061,575,0,0,0
18062,575,0,0,0
18063,575,0,0,0
18064,575,0,0,0
18065,596,1,22,1
18066,596,0,0,0
18067,596,0,0,0
18068,596,0,0,0
18069,596,0,0,0
18070,596,0,0,0
18071,596,0,0,0
18072,596,0,0,0
18073,596,0,0,0
18074,596,0,0,0
18075,596,0,0,0
18076,596,0,0,0
18077,596,0,0,0
18078,596,0,0,0
18079,596,0,0,0
18080,596,0,0,0
18081,596,0,0,0
18082,596,0,0,0
18083,596,0,0,0
18084,596,0,0,0
18085,596,0,0,0
18086,596,0,0,0
18087,596,0,0,0
18088,596,0,0,0
18089,596,0,0,0
18090,596,0,0,0
18091,596,0,0,0
18092,596,0,0,0
18093,596,0,0,0
18094,596,0,0,0
18095,596,0,0,0
18096,596,0,0,0
18097,596,0,0,0
18098,596,0,0,0
18099,596,0,0,0
18100,596,0,0,0
18101,596,0,0,0
18102,596,0,0,0
18103,596,0,0,0
18104,596,0,0,0
18105,596,0,0,0
18106,596,0,0,0
18107,596,0,0,0
18108,596,0,0,0
18109,596,0,0,0
18110,596,0,0,0
18111,596,0,0,0
18112,596,0,0,0
18113,596,0,0,0
18114,596,0,0,0
18115,596,0,0,0
18116,596,0,0,0
18117,596,0,0,0
18118,596,0,0,0
18119,596,0,0,0
18120,596,0,0,0
18121,596,0,0,0
18122,596,0,0,0
18123,596,0,0,0
18124,596,0,0,0
18125,597,1,1,0
18126,597,0,0,0
18127,597,0,0,0
18128,597,0,0,0
18129,597,0,0,0
18130,597,0,0,0
18131,597,0,0,0
18132,597,0,0,0
18133,597,0,0,0
18134,597,0,0,0
18135,597,0,0,0
18136,597,0,0,0
18137,597,0,0,0
18138,597,0,0,0
18139,597,0,0,0
18140,597,0,0,0
18141,597,0,0,0
18142,597,0,0,0
18143,597,0,0,0
18144,597,0,0,0
18145,597,0,0,0
18146,597,0,0,0
18147,597,0,0,0
18148,597,0,0,0
18149,597,0,0,0
18150,597,0,0,0
18151,597,0,0,0
18152,597,0,0,0
18153,597,0,0,0
18154,597,0,0,0
18155,597,0,0,0
18156,597,0,0,0
18157,597,0,0,0
18158,597,0,0,0
18159,597,0,0,0
18160,597,0,0,0
18161,597,0,0,0
18162,597,0,0,0
18163,597,0,0,0
18164,597,0,0,0
18165,597,0,0,0
18166,597,0,0,0
18167,597,0,0,0
18168,597,0,0,0
18169,597,0,0,0
18170,597,0,0,0
18171,597,0,0,0
18172,597,0,0,0
18173,597,0,0,0
18174,597,0,0,0
18175,597,0,0,0
18176,597,0,0,0
18177,597,0,0,0
18178,597,0,0,0
18179,597,0,0,0
18180,597,0,0,0
18181,597,0,0,0
18182,597,0,0,0
18183,597,0,0,0
18184,597,0,0,0
18185,575,1,0,22
18186,575,0,0,0
18187,575,0,0,0
18188,575,0,0,0
18189,575,0,0,0
18190,575,0,0,0
18191,575,0,0,0
18192,575,0,0,0
18193,575,0,0,0
18194,575,0,0,0
18195,575,0,0,0
18196,575,0,0,0
18197,575,0,0,0
18198,575,0,0,0
18199,575,0,0,0
18200,575,0,0,0
18201,575,0,0,0
18202,575,0,0,0
18203,575,0,0,0
18204,575,0,0,0
18205,575,0,0,0
18206,575,0,0,0
18207,575,0,0,0
18208,575,0,0,0
18209,575,0,0,0
18210,575,0,0,0
18211,575,0,0,0
18212,575,0,0,0
18213,575,0,0,0
18214,575,0,0,0
18215,575,0,0,0
18216,575,0,0,0
18217,575,0,0,0
18218,575,0,0,0
18219,575,0,0,0
18220,575,0,0,0
18221,575,0,0,0
18222,575,0,0,0
18223,575,0,0,0
18224,575,0,0,0
18225,575,0,0,0
18226,575,0,0,0
18227,575,0,0,0
18228,575,0,0,0
18229,575,0,0,0
18230,575,0,0,0
18231,575,0,0,0
18232,575,0,0,0
18233,575,0,0,0
18234,575,0,0,0
18235,575,0,0,0
18236,575,0,0,0
18237,575,0,0,0
18238,575,0,0,0
18239,575,0,0,0
18240,575,0,0,0
18241,575,0,0,0
18242,575,0,0,0
18243,575,0,0,0
18244,575,0,0,0
18245,596,1,22,1
18246,596,0,0,0
18247,596,0,0,0
18248,596,0,0,0
18249,596,0,0,0
18250,596,0,0,0
18251,596,0,0,0
18252,596,0,0,0
18253,596,0,0,0
18254,596,0,0,0
18255,596,0,0,0
18256,596,0,0,0
18257,596,0,0,0
18258,596,0,0,0
18259,596,0,0,0
18260,596,0,0,0
18261,596,0,0,0
18262,596,0,0,0
18263,596,0,0,0
18264,596,0,0,0
18265,596,0,0,0
18266,596,0,0,0
18267,596,0,0,0
18268,596,0,0,0
18269,596,0,0,0
18270,596,0,0,0
18271,596,0,0,0
18272,596,0,0,0
18273,596,0,0,0
18274,596,0,0,0
18275,596,0,0,0
18276,596,0,0,0
18277,596,0,0,0
18278,596,0,0,0
18279,596,0,0,0
18280,596,0,0,0
18281,596,0,0,0
18282,596,0,0,0
18283,596,0,0,0
18284,596,0,0,0
18285,596,0,0,0
18286,596,0,0,0
18287,596,0,0,0
18288,596,0,0,0
18289,596,0,0,0
18290,596,0,0,0
18291,596,0,0,0
18292,596,0,0,0
18293,596,0,0,0
18294,596,0,0,0
18295,596,0,0,0
18296,596,0,0,0
18297,596,0,0,0
18298,596,0,0,0
18299,596,0,0,0
18300,596,0,0,0
18301,596,0,0,0
18302,596,0,0,0
18303,596,0,0,0
18304,596,0,0,0
18305,597,1,1,0
18306,597,0,0,0
18307,597,0,0,0
18308,597,0,0,0
18309,597,0,0,0
18310,597,0,0,0
18311,597,0,0,0
18312,597,0,0,0
18313,597,0,0,0
18314,597,0,0,0
18315,597,0,0,0
18316,597,0,0,0
18317,597,0,0,0
18318,597,0,0,0
18319,597,0,0,0
18320,597,0,0,0
18321,597,0,0,0
18322,597,0,0,0
18323,597,0,0,0
18324,597,0,0,0
18325,597,0,0,0
18326,597,0,0,0
18327,597,0,0,0
18328,597,0,0,0
18329,597,0,0,0
18330,597,0,0,0
18331,597,0,0,0
18332,597,0,0,0
18333,597,0,0,0
18334,597,0,0,0
18335,597,0,0,0
18336,578,1,0,19
18337,578,0,0,0
18338,578,0,0,0
18339,578,0,0,0
18340,578,0,0,0
18341,578,0,0,0
18342,578,0,0,0
18343,578,0,0,0
18344,578,0,0,0
18345,578,0,0,0
18346,578,0,0,0
18347,578,0,0,0
18348,578,0,0,0
18349,578,0,0,0
18350,578,0,0,0
18351,578,0,0,0
18352,578,0,0,0
18353,578,0,0,0
18354,578,0,0,0
18355,578,0,0,0
18356,578,0,0,0
18357,578,0,0,0
18358,578,0,0,0
18359,578,0,0,0
18360,578,0,0,0
18361,578,0,0,0
18362,578,0,0,0
18363,578,0,0,0
18364,566,1,0,12
18365,566,0,0,0
18366,566,0,0,0
18367,566,0,0,0
18368,566,0,0,0
18369,566,0,0,0
18370,566,0,0,0
18371,566,0,0,0
18372,566,0,0,0
18373,566,0,0,0
18374,566,0,0,0
18375,566,0,0,0
18376,566,0,0,0
18377,566,0,0,0
18378,566,0,0,0
18379,566,0,0,0
18380,566,0,0,0
18381,566,0,0,0
18382,566,0,0,0
18383,566,0,0,0
18384,566,0,0,0
18385,566,0,0,0
18386,566,0,0,0
18387,566,0,0,0
18388,566,0,0,0
18389,566,0,0,0
18390,566,0,0,0
18391,566,0,0,0
18392,566,0,0,0
18393,566,0,0,0
18394,566,0,0,0
18395,566,0,0,0
18396,575,1,19,10
18397,575,0,0,0
18398,575,0,0,0
18399,575,0,0,0
18400,575,0,0,0
18401,575,0,0,0
18402,575,0,0,0
18403,575,0,0,0
18404,575,0,0,0
18405,575,0,0,0
18406,575,0,0,0
18407,575,0,0,0
18408,575,0,0,0
18409,575,0,0,0
18410,575,0,0,0
18411,575,0,0,0
18412,575,0,0,0
18413,575,0,0,0
18414,575,0,0,0
18415,575,0,0,0
18416,575,0,0,0
18417,575,0,0,0
18418,575,0,0,0
18419,575,0,0,0
18420,575,0,0,0
18421,575,0,0,0
18422,575,0,0,0
18423,575,0,0,0
18424,596,1,22,1
18425,596,0,0,0
18426,596,0,0,0
18427,596,0,0,0
18428,596,0,0,0
18429,596,0,0,0
18430,596,0,0,0
18431,596,0,0,0
18432,596,0,0,0
18433,596,0,0,0
18434,596,0,0,0
18435,596,0,0,0
18436,596,0,0,0
18437,596,0,0,0
18438,596,0,0,0
18439,596,0,0,0
18440,596,0,0,0
18441,596,0,0,0
18442,596,0,0,0
18443,596,0,0,0
18444,596,0,0,0
18445,596,0,0,0
18446,596,0,0,0
18447,596,0,0,0
18448,596,0,0,0
18449,596,0,0,0
18450,596,0,0,0
18451,596,0,0,0
18452,596,0,0,0
18453,596,0,0,0
18454,596,0,0,0
18455,596,0,0,0
18456,596,0,0,0
18457,596,0,0,0
18458,596,0,0,0
18459,596,0,0,0
18460,596,0,0,0
18461,596,0,0,0
18462,596,0,0,0
18463,596,0,0,0
18464,596,0,0,0
18465,596,0,0,0
18466,596,0,0,0
18467,596,0,0,0
18468,596,0,0,0
18469,596,0,0,0
18470,596,0,0,0
18471,596,0,0,0
18472,596,0,0,0
18473,596,0,0,0
18474,596,0,0,0
18475,596,0,0,0
18476,596,0,0,0
18477,596,0,0,0
18478,596,0,0,0
18479,596,0,0,0
18480,596,0,0,0
18481,596,0,0,0
18482,596,0,0,0
18483,596,0,0,0
18484,597,1,1,0
18485,597,0,0,0
18486,597,0,0,0
18487,597,0,0,0
18488,597,0,0,0
18489,597,0,0,0
18490,597,0,0,0
18491,597,0,0,0
18492,597,0,0,0
18493,597,0,0,0
18494,597,0,0,0
18495,597,0,0,0
18496,597,0,0,0
18497,597,0,0,0
18498,597,0,0,0
18499,597,0,0,0
18500,597,0,0,0
18501,597,0,0,0
18502,597,0,0,0
18503,597,0,0,0
18504,597,0,0,0
18505,597,0,0,0
18506,597,0,0,0
18507,597,0,0,0
18508,597,0,0,0
18509,597,0,0,0
18510,597,0,0,0
18511,597,0,0,0
18512,597,0,0,0
18513,597,0,0,0
18514,597,0,0,0
18515,597,0,0,0
18516,597,0,0,0
18517,597,0,0,0
18518,597,0,0,0
18519,597,0,0,0
18520,597,0,0,0
18521,597,0,0,0
18522,597,0,0,0
18523,597,0,0,0
18524,597,0,0,0
18525,597,0,0,0
18526,597,0,0,0
18527,597,0,0,0
18528,597,0,0,0
18529,597,0,0,0
18530,597,0,0,0
18531,597,0,0,0
18532,597,0,0,0
18533,597,0,0,0
18534,597,0,0,0
18535,597,0,0,0
18536,597,0,0,0
18537,597,0,0,0
18538,597,0,0,0
18539,597,0,0,0
18540,597,0,0,0
18541,597,0,0,0
18542,597,0,0,0
18543,575,1,0,22
18544,575,0,0,0
18545,575,0,0,0
18546,575,0,0,0
18547,575,0,0,0
18548,575,0,0,0
18549,575,0,0,0
18550,575,0,0,0
18551,575,0,0,0
18552,575,0,0,0
18553,575,0,0,0
18554,575,0,0,0
18555,575,0,0,0
18556,575,0,0,0
18557,575,0,0,0
18558,575,0,0,0
18559,575,0,0,0
18560,575,0,0,0
18561,575,0,0,0
18562,575,0,0,0
18563,575,0,0,0
18564,575,0,0,0
18565,575,0,0,0
18566,575,0,0,0
18567,575,0,0,0
18568,575,0,0,0
18569,575,0,0,0
18570,575,0,0,0
18571,575,0,0,0
18572,575,0,0,0
18573,575,0,0,0
18574,575,0,0,0
18575,575,0,0,0
18576,575,0,0,0
18577,575,0,0,0
18578,575,0,0,0
18579,575,0,0,0
18580,575,0,0,0
18581,575,0,0,0
18582,575,0,0,0
18583,575,0,0,0
18584,575,0,0,0
18585,575,0,0,0
18586,575,0,0,0
18587,575,0,0,0
18588,575,0,0,0
18589,575,0,0,0
18590,575,0,0,0
18591,575,0,0,0
18592,575,0,0,0
18593,575,0,0,0
18594,575,0,0,0
18595,575,0,0,0
18596,575,0,0,0
18597,575,0,0,0
18598,575,0,0,0
18599,575,0,0,0
18600,575,0,0,0
18601,575,0,0,0
18602,575,0,0,0
18603,596,1,22,1
18604,596,0,0,0
18605,596,0,0,0
18606,596,0,0,0
18607,596,0,0,0
18608,596,0,0,0
18609,596,0,0,0
18610,596,0,0,0
18611,596,0,0,0
18612,596,0,0,0
18613,596,0,0,0
18614,596,0,0,0
18615,596,0,0,0
18616,596,0,0,0
18617,596,0,0,0
18618,596,0,0,0
18619,596,0,0,0
18620,596,0,0,0
18621,596,0,0,0
18622,596,0,0,0
18623,596,0,0,0
18624,596,0,0,0
18625,596,0,0,0
18626,596,0,0,0
18627,596,0,0,0
18628,596,0,0,0
18629,596,0,0,0
18630,596,0,0,0
18631,596,0,0,0
18632,596,0,0,0
18633,596,0,0,0
18634,596,0,0,0
18635,596,0,0,0
18636,596,0,0,0
18637,596,0,0,0
18638,596,0,0,0
18639,596,0,0,0
18640,596,0,0,0
18641,596,0,0,0
18642,596,0,0,0
18643,596,0,0,0
18644,596,0,0,0
18645,596,0,0,0
18646,596,0,0,0
18647,596,0,0,0
18648,596,0,0,0
18649,596,0,0,0
18650,596,0,0,0
18651,596,0,0,0
18652,596,0,0,0
18653,596,0,0,0
18654,596,0,0,0
18655,596,0,0,0
18656,596,0,0,0
18657,596,0,0,0
18658,596,0,0,0
18659,596,0,0,0
18660,596,0,0,0
18661,596,0,0,0
18662,596,0,0,0
18663,597,1,1,0
18664,597,0,0,0
18665,597,0,0,0
18666,597,0,0,0
18667,597,0,0,0
18668,597,0,0,0
18669,597,0,0,0
18670,597,0,0,0
18671,597,0,0,0
18672,597,0,0,0
18673,597,0,0,0
18674,597,0,0,0
18675,597,0,0,0
18676,597,0,0,0
18677,597,0,0,0
18678,597,0,0,0
18679,597,0,0,0
18680,597,0,0,0
18681,597,0,0,0
18682,597,0,0,0
18683,597,0,0,0
18684,597,0,0,0
18685,597,0,0,0
18686,597,0,0,0
18687,597,0,0,0
18688,597,0,0,0
18689,597,0,0,0
18690,597,0,0,0
18691,597,0,0,0
18692,597,0,0,0
18693,597,0,0,0
18694,597,0,0,0
18695,597,0,0,0
18696,597,0,0,0
18697,597,0,0,0
18698,597,0,0,0
18699,597,0,0,0
18700,597,0,0,0
18701,597,0,0,0
18702,597,0,0,0
18703,597,0,0,0
18704,597,0,0,0
18705,597,0,0,0
18706,597,0,0,0
18707,597,0,0,0
18708,597,0,0,0
18709,597,0,0,0
18710,597,0,0,0
18711,597,0,0,0
18712,597,0,0,0
18713,597,0,0,0
18714,597,0,0,0
18715,597,0,0,0
18716,597,0,0,0
18717,597,0,0,0
18718,597,0,0,0
18719,597,0,0,0
18720,597,0,0,0
18721,575,1,0,22
18722,575,0,0,0
18723,575,0,0,0
18724,575,0,0,0
18725,575,0,0,0
18726,575,0,0,0
18727,575,0,0,0
18728,575,0,0,0
18729,575,0,0,0
18730,575,0,0,0
18731,575,0,0,0
18732,575,0,0,0
18733,575,0,0,0
18734,575,0,0,0
18735,575,0,0,0
18736,575,0,0,0
18737,575,0,0,0
18738,575,0,0,0
18739,575,0,0,0
18740,575,0,0,0
18741,575,0,0,0
18742,575,0,0,0
18743,575,0,0,0
18744,575,0,0,0
18745,575,0,0,0
18746,575,0,0,0
18747,575,0,0,0
18748,575,0,0,0
18749,575,0,0,0
18750,575,0,0,0
18751,575,0,0,0
18752,575,0,0,0
18753,575,0,0,0
18754,575,0,0,0
18755,575,0,0,0
18756,575,0,0,0
18757,575,0,0,0
18758,575,0,0,0
18759,575,0,0,0
18760,575,0,0,0
18761,575,0,0,0
18762,575,0,0,0
18763,575,0,0,0
18764,575,0,0,0
18765,575,0,0,0
18766,575,0,0,0
18767,575,0,0,0
18768,575,0,0,0
18769,575,0,0,0
18770,575,0,0,0
18771,575,0,0,0
18772,575,0,0,0
18773,575,0,0,0
18774,575,0,0,0
18775,575,0,0,0
18776,575,0,0,0
18777,575,0,0,0
18778,575,0,0,0
18779,575,0,0,0
18780,575,0,0,0
18781,596,1,22,1
18782,596,0,0,0
18783,596,0,0,0
18784,596,0,0,0
18785,596,0,0,0
18786,596,0,0,0
18787,596,0,0,0
18788,596,0,0,0
18789,596,0,0,0
18790,596,0,0,0
18791,596,0,0,0
18792,596,0,0,0
18793,596,0,0,0
18794,596,0,0,0
18795,596,0,0,0
18796,596,0,0,0
18797,596,0,0,0
18798,596,0,0,0
18799,596,0,0,0
18800,596,0,0,0
18801,596,0,0,0
18802,596,0,0,0
18803,596,0,0,0
18804,596,0,0,0
18805,596,0,0,0
18806,596,0,0,0
18807,596,0,0,0
18808,596,0,0,0
18809,596,0,0,0
18810,596,0,0,0
18811,596,0,0,0
18812,596,0,0,0
18813,596,0,0,0
18814,596,0,0,0
18815,596,0,0,0
18816,596,0,0,0
18817,596,0,0,0
18818,596,0,0,0
18819,596,0,0,0
18820,596,0,0,0
18821,596,0,0,0
18822,596,0,0,0
18823,596,0,0,0
18824,596,0,0,0
18825,596,0,0,0
18826,596,0,0,0
18827,596,0,0,0
18828,596,0,0,0
18829,596,0,0,0
18830,596,0,0,0
18831,596,0,0,0
18832,596,0,0,0
18833,596,0,0,0
18834,596,0,0,0
18835,596,0,0,0
18836,596,0,0,0
18837,596,0,0,0
18838,596,0,0,0
18839,596,0,0,0
18840,596,0,0,0
18841,597,1,1,0
18842,597,0,0,0
18843,597,0,0,0
18844,597,0,0,0
18845,597,0,0,0
18846,597,0,0,0
18847,597,0,0,0
18848,597,0,0,0
18849,597,0,0,0
18850,597,0,0,0
18851,597,0,0,0
18852,597,0,0,0
18853,597,0,0,0
18854,597,0,0,0
18855,597,0,0,0
18856,597,0,0,0
18857,597,0,0,0
18858,597,0,0,0
18859,597,0,0,0
18860,597,0,0,0
18861,597,0,0,0
18862,597,0,0,0
18863,597,0,0,0
18864,597,0,0,0
18865,597,0,0,0
18866,597,0,0,0
18867,597,0,0,0
18868,597,0,0,0
18869,597,0,0,0
18870,597,0,0,0
18871,597,0,0,0
18872,597,0,0,0
18873,597,0,0,0
18874,597,0,0,0
18875,597,0,0,0
18876,597,0,0,0
18877,597,0,0,0
18878,597,0,0,0
18879,597,0,0,0
18880,597,0,0,0
18881,597,0,0,0
18882,597,0,0,0
18883,597,0,0,0
18884,597,0,0,0
18885,597,0,0,0
18886,597,0,0,0
18887,597,0,0,0
18888,597,0,0,0
18889,597,0,0,0
18890,597,0,0,0
18891,597,0,0,0
18892,597,0,0,0
18893,597,0,0,0
18894,597,0,0,0
18895,597,0,0,0
18896,597,0,0,0
18897,597,0,0,0
18898,597,0,0,0
18899,575,1,0,22
18900,575,0,0,0
18901,575,0,0,0
18902,575,0,0,0
18903,575,0,0,0
18904,575,0,0,0
18905,575,0,0,0
18906,575,0,0,0
18907,575,0,0,0
18908,575,0,0,0
18909,575,0,0,0
18910,575,0,0,0
18911,575,0,0,0
18912,575,0,0,0
18913,575,0,0,0
18914,575,0,0,0
18915,575,0,0,0
18916,575,0,0,0
18917,575,0,0,0
18918,575,0,0,0
18919,575,0,0,0
18920,575,0,0,0
18921,575,0,0,0
18922,575,0,0,0
18923,575,0,0,0
18924,575,0,0,0
18925,575,0,0,0
18926,575,0,0,0
18927,575,0,0,0
18928,575,0,0,0
18929,575,0,0,0
18930,575,0,0,0
18931,575,0,0,0
18932,575,0,0,0
18933,575,0,0,0
18934,575,0,0,0
18935,575,0,0,0
18936,575,0,0,0
18937,575,0,0,0
18938,575,0,0,0
18939,575,0,0,0
18940,575,0,0,0
18941,575,0,0,0
18942,575,0,0,0
18943,575,0,0,0
18944,575,0,0,0
18945,575,0,0,0
18946,575,0,0,0
18947,575,0,0,0
18948,575,0,0,0
18949,575,0,0,0
18950,575,0,0,0
18951,575,0,0,0
18952,575,0,0,0
18953,575,0,0,0
18954,575,0,0,0
18955,575,0,0,0
18956,575,0,0,0
18957,575,0,0,0
18958,575,0,0,0
18959,596,1,22,1
18960,596,0,0,0
18961,596,0,0,0
18962,596,0,0,0
18963,596,0,0,0
18964,596,0,0,0
18965,596,0,0,0
18966,596,0,0,0
18967,596,0,0,0
18968,596,0,0,0
18969,596,0,0,0
18970,596,0,0,0
18971,596,0,0,0
18972,596,0,0,0
18973,596,0,0,0
18974,596,0,0,0
18975,596,0,0,0
18976,596,0,0,0
18977,596,0,0,0
18978,596,0,0,0
18979,596,0,0,0
18980,596,0,0,0
18981,596,0,0,0
18982,596,0,0,0
18983,596,0,0,0
18984,596,0,0,0
18985,596,0,0,0
18986,596,0,0,0
18987,596,0,0,0
18988,596,0,0,0
18989,596,0,0,0
18990,596,0,0,0
18991,596,0,0,0
18992,596,0,0,0
18993,596,0,0,0
18994,596,0,0,0
18995,596,0,0,0
18996,596,0,0,0
18997,596,0,0,0
18998,596,0,0,0
18999,596,0,0,0
19000,596,0,0,0
19001,596,0,0,0
19002,596,0,0,0
19003,596,0,0,0
19004,596,0,0,0
19005,596,0,0,0
19006,596,0,0,0
19007,596,0,0,0
19008,596,0,0,0
19009,596,0,0,0
19010,596,0,0,0
19011,596,0,0,0
19012,596,0,0,0
19013,596,0,0,0
19014,596,0,0,0
19015,596,0,0,0
19016,596,0,0,0
19017,596,0,0,0
19018,596,0,0,0
19019,597,1,1,0
19020,597,0,0,0
19021,597,0,0,0
19022,597,0,0,0
19023,597,0,0,0
19024,597,0,0,0
19025,597,0,0,0
19026,597,0,0,0
19027,597,0,0,0
19028,597,0,0,0
19029,597,0,0,0
19030,597,0,0,0
19031,597,0,0,0
19032,597,0,0,0
19033,597,0,0,0
19034,597,0,0,0
19035,597,0,0,0
19036,597,0,0,0
19037,597,0,0,0
19038,597,0,0,0
19039,597,0,0,0
19040,597,0,0,0
19041,597,0,0,0
19042,597,0,0,0
19043,597,0,0,0
19044,597,0,0,0
19045,597,0,0,0
19046,597,0,0,0
19047,597,0,0,0
19048,597,0,0,0
19049,597,0,0,0
19050,597,0,0,0
19051,597,0,0,0
19052,597,0,0,0
19053,597,0,0,0
19054,597,0,0,0
19055,597,0,0,0
19056,597,0,0,0
19057,597,0,0,0
19058,597,0,0,0
19059,597,0,0,0
19060,597,0,0,0
19061,597,0,0,0
19062,597,0,0,0
19063,597,0,0,0
19064,597,0,0,0
19065,597,0,0,0
19066,597,0,0,0
19067,597,0,0,0
19068,597,0,0,0
19069,597,0,0,0
19070,597,0,0,0
19071,597,0,0,0
19072,597,0,0,0
19073,597,0,0,0
19074,597,0,0,0
19075,597,0,0,0
19076,575,1,0,22
19077,575,0,0,0
19078,575,0,0,0
19079,575,0,0,0
19080,575,0,0,0
19081,575,0,0,0
19082,575,0,0,0
19083,575,0,0,0
19084,575,0,0,0
19085,575,0,0,0
19086,575,0,0,0
19087,575,0,0,0
19088,575,0,0,0
19089,575,0,0,0
19090,575,0,0,0
19091,575,0,0,0
19092,575,0,0,0
19093,575,0,0,0
19094,575,0,0,0
19095,575,0,0,0
19096,575,0,0,0
19097,575,0,0,0
19098,575,0,0,0
19099,575,0,0,0
19100,575,0,0,0
19101,575,0,0,0
19102,575,0,0,0
19103,575,0,0,0
19104,575,0,0,0
19105,575,0,0,0
19106,575,0,0,0
19107,575,0,0,0
19108,575,0,0,0
19109,575,0,0,0
19110,575,0,0,0
19111,575,0,0,0
19112,575,0,0,0
19113,575,0,0,0
19114,575,0,0,0
19115,575,0,0,0
19116,575,0,0,0
19117,575,0,0,0
19118,575,0,0,0
19119,575,0,0,0
19120,575,0,0,0
19121,575,0,0,0
19122,575,0,0,0
19123,575,0,0,0
19124,575,0,0,0
19125,575,0,0,0
19126,575,0,0,0
19127,575,0,0,0
19128,575,0,0,0
19129,575,0,0,0
19130,575,0,0,0
19131,575,0,0,0
19132,575,0,0,0
19133,575,0,0,0
19134,575,0,0,0
19135,575,0,0,0
19136,596,1,22,1
19137,596,0,0,0
19138,596,0,0,0
19139,596,0,0,0
19140,596,0,0,0
19141,596,0,0,0
19142,596,0,0,0
19143,596,0,0,0
19144,596,0,0,0
19145,596,0,0,0
19146,596,0,0,0
19147,596,0,0,0
19148,596,0,0,0
19149,596,0,0,0
19150,596,0,0,0
19151,596,0,0,0
19152,596,0,0,0
19153,596,0,0,0
19154,596,0,0,0
19155,596,0,0,0
19156,596,0,0,0
19157,596,0,0,0
19158,596,0,0,0
19159,596,0,0,0
19160,596,0,0,0
19161,596,0,0,0
19162,596,0,0,0
19163,596,0,0,0
19164,596,0,0,0
19165,596,0,0,0
19166,596,0,0,0
19167,596,0,0,0
19168,596,0,0,0
19169,596,0,0,0
19170,596,0,0,0
19171,596,0,0,0
19172,596,0,0,0
19173,596,0,0,0
19174,596,0,0,0
19175,596,0,0,0
19176,596,0,0,0
19177,596,0,0,0
19178,596,0,0,0
19179,596,0,0,0
19180,596,0,0,0
19181,596,0,0,0
19182,596,0,0,0
19183,596,0,0,0
